thisRow.t,notes,Welcome_A.started,Welcome.started,mouse.started,Welcome_A.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Condition_A.started,mouse_3.started,ConditionA.started,Condition_A.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,Block_A_01.started,Klicks_Block_A_01.started,Arms_Block_A_01.started,Legs_Block_A_01.started,Other_Block_A_01.started,Head_Block_A_01.started,Block_A_01.stopped,Klicks_Block_A_01.x,Klicks_Block_A_01.y,Klicks_Block_A_01.leftButton,Klicks_Block_A_01.midButton,Klicks_Block_A_01.rightButton,Klicks_Block_A_01.time,Klicks_Block_A_01.clicked_name,Filler_A_01.started,mouse_5.started,Text_FIller_A01.started,Filler_A_01.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,Block_A_02.started,Klicks_Block_A_02.started,Arms_Block_A_02.started,Legs_Block_A_02.started,Other_Block_A_02.started,Head_Block_A_02.started,Block_A_02.stopped,Klicks_Block_A_02.x,Klicks_Block_A_02.y,Klicks_Block_A_02.leftButton,Klicks_Block_A_02.midButton,Klicks_Block_A_02.rightButton,Klicks_Block_A_02.time,Klicks_Block_A_02.clicked_name,Filler_A_02.started,mouse_6.started,Text_Filler_A_02.started,Filler_A_02.stopped,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,Block_A_03.started,Klicks_Block_A_03.started,Arms_Block_A_03.started,Legs_Block_A_03.started,Other_Block_A_03.started,Head_Block_A_03.started,Block_A_03.stopped,Klicks_Block_A_03.x,Klicks_Block_A_03.y,Klicks_Block_A_03.leftButton,Klicks_Block_A_03.midButton,Klicks_Block_A_03.rightButton,Klicks_Block_A_03.time,Klicks_Block_A_03.clicked_name,Filler_A_03.started,mouse_7.started,Text_Filler_A_03.started,Filler_A_03.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,Block_A_04.started,Klicks_Block_A_04.started,Arms_Block_A_04.started,Legs_Block_A_04.started,Other_Block_A_04.started,Head_Block_A_04.started,Block_A_04.stopped,Klicks_Block_A_04.x,Klicks_Block_A_04.y,Klicks_Block_A_04.leftButton,Klicks_Block_A_04.midButton,Klicks_Block_A_04.rightButton,Klicks_Block_A_04.time,Klicks_Block_A_04.clicked_name,Goodbye.started,GoodBye.started,mouse_4.started,Goodbye.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,participant,session,Condition,date,expName,psychopyVersion,frameRate,expStart,
,,0.00763630005531013,0.02611230011098087,0.007354400120675564,2072.5317967000883,[0.020370370370370372],[-0.0712962962962963],[1],[0],[0],[2072.5230992001016],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI21ÜR22,A,HB,2024-07-11_10h15.26.699,Balance_and_VR_A,2024.1.5,None,2024-07-11 10h15.51.569223 +0200,
,,,,,,,,,,,,2072.535215199925,9.330012835562229e-05,2072.54776700004,2126.5496603001375,[0.03981481481481482],[-0.175],[1],[0],[0],[54.01297560008243],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI21ÜR22,A,HB,2024-07-11_10h15.26.699,Balance_and_VR_A,2024.1.5,None,2024-07-11 10h15.51.569223 +0200,
,,,,,,,,,,,,,,,,,,,,,,2126.5500324000604,0.00019240006804466248,2126.6724362999666,2126.6724362999666,2126.6724362999666,2126.6724362999666,2336.5572673999704,"[0.03981481481481482, 0.18518518518518517, -0.21296296296296297, 0.34629629629629627, 0.1398148148148148, 0.1398148148148148, 0.125, 0.1962962962962963, 0.17314814814814813, -0.26851851851851855, 0.2361111111111111, 0.25]","[-0.175, -0.08333333333333333, 0.30185185185185187, 0.1962962962962963, -0.09444444444444444, -0.09444444444444444, 0.22314814814814815, -0.2611111111111111, -0.20185185185185187, -0.19166666666666668, 0.275, 0.22870370370370371]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0024345999117940664, 31.85211080010049, 43.0489443000406, 77.86952359997667, 86.03293260000646, 90.18363919993863, 137.38222500006668, 140.14800169994123, 148.34616050007753, 152.5108394001145, 162.39183899993077, 193.94670050009154]","['Arms_Block_A_01', 'Arms_Block_A_01', 'Head_Block_A_01', 'Other_Block_A_01', 'Arms_Block_A_01', 'Arms_Block_A_01', 'Other_Block_A_01', 'Arms_Block_A_01', 'Arms_Block_A_01', 'Legs_Block_A_01', 'Other_Block_A_01', 'Other_Block_A_01']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI21ÜR22,A,HB,2024-07-11_10h15.26.699,Balance_and_VR_A,2024.1.5,None,2024-07-11 10h15.51.569223 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.557779800147,0.007812000112608075,2336.573898399947,2372.2139427000657,[-0.08518518518518518],[-0.12129629629629629],[1],[0],[0],[35.65531109995209],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI21ÜR22,A,HB,2024-07-11_10h15.26.699,Balance_and_VR_A,2024.1.5,None,2024-07-11 10h15.51.569223 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.2141643001232,8.609984070062637e-05,2372.2527584999334,2372.2527584999334,2372.2527584999334,2372.2527584999334,2582.2248001000844,"[-0.08518518518518518, -0.19444444444444445, 0.29259259259259257, -0.3333333333333333, 0.28055555555555556, 0.30092592592592593, 0.24259259259259258, 0.24259259259259258, 0.2824074074074074, 0.19074074074074074, 0.2, 0.2, -0.28888888888888886, -0.2814814814814815, 0.2212962962962963, -0.22314814814814815, -0.25833333333333336, 0.2601851851851852, 0.2601851851851852]","[-0.12129629629629629, 0.17685185185185184, -0.2222222222222222, 0.15925925925925927, 0.36666666666666664, 0.25925925925925924, 0.32685185185185184, 0.32685185185185184, -0.2, 0.2518518518518518, 0.24351851851851852, 0.24351851851851852, 0.21388888888888888, 0.2861111111111111, 0.25092592592592594, 0.23796296296296296, 0.26944444444444443, -0.2037037037037037, -0.2037037037037037]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0011269000824540854, 22.57509719999507, 24.574029800016433, 30.821717499988154, 35.8703022999689, 44.83514579990879, 58.04624089994468, 74.22462189989164, 80.27278380002826, 84.35339149995707, 97.86730520008132, 106.8128885999322, 109.54627249995247, 131.18797670002095, 141.01874540001154, 145.56647580000572, 154.0633080000989, 187.8860496999696, 189.63469560001977]","['Legs_Block_A_02', 'Head_Block_A_02', 'Arms_Block_A_02', 'Head_Block_A_02', 'Other_Block_A_02', 'Other_Block_A_02', 'Other_Block_A_02', 'Other_Block_A_02', 'Arms_Block_A_02', 'Other_Block_A_02', 'Other_Block_A_02', 'Other_Block_A_02', 'Head_Block_A_02', 'Head_Block_A_02', 'Other_Block_A_02', 'Head_Block_A_02', 'Head_Block_A_02', 'Arms_Block_A_02', 'Arms_Block_A_02']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI21ÜR22,A,HB,2024-07-11_10h15.26.699,Balance_and_VR_A,2024.1.5,None,2024-07-11 10h15.51.569223 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.225479000015,0.011370699852705002,2582.241189900087,2617.7400037001353,[0.05],[-0.12407407407407407],[1],[0],[0],[35.51287900004536],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI21ÜR22,A,HB,2024-07-11_10h15.26.699,Balance_and_VR_A,2024.1.5,None,2024-07-11 10h15.51.569223 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617.740444800118,0.00017790007404983044,2617.811355000129,2617.811355000129,2617.811355000129,2617.811355000129,2827.7419716999866,"[0.05, -0.3138888888888889, 0.19074074074074074, 0.3648148148148148, 0.20555555555555555, 0.17037037037037037, -0.2740740740740741, -0.29814814814814816, -0.29814814814814816, 0.3055555555555556, 0.2833333333333333, 0.30462962962962964, -0.21388888888888888, -0.16111111111111112, 0.15925925925925927, 0.33796296296296297, 0.30185185185185187, 0.1712962962962963, -0.2351851851851852, -0.24537037037037038, 0.14629629629629629, -0.32685185185185184, 0.23333333333333334, 0.23333333333333334, 0.23333333333333334, 0.21481481481481482, 0.21481481481481482, 0.21481481481481482, -0.21203703703703702]","[-0.12407407407407407, 0.18796296296296297, 0.22407407407407406, 0.19722222222222222, -0.25092592592592594, 0.13055555555555556, 0.18518518518518517, -0.30925925925925923, -0.30925925925925923, -0.25277777777777777, 0.15925925925925927, -0.275, 0.22407407407407406, 0.22685185185185186, -0.26944444444444443, 0.13055555555555556, -0.22685185185185186, -0.19074074074074074, 0.17777777777777778, -0.26296296296296295, 0.1, 0.23333333333333334, 0.19537037037037036, 0.19537037037037036, 0.19537037037037036, -0.2518518518518518, -0.2518518518518518, -0.2518518518518518, 0.2574074074074074]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.002271000063046813, 10.319134300108999, 13.752636400051415, 21.34979510004632, 35.74590740003623, 37.14363980013877, 43.85851399996318, 45.52410070016049, 56.05498500005342, 57.722635300131515, 66.46717249997891, 98.60878939996473, 100.30685480008833, 107.57165910000913, 109.02042150008492, 114.351070899982, 118.21646820008755, 146.2732836001087, 157.03633829997852, 159.07083450001664, 161.4709012999665, 164.00152739998884, 165.8766406001523, 177.52955600013956, 181.87951590004377, 185.27799960016273, 187.12653710017912, 191.7749208000023, 198.63937210012227]","['Arms_Block_A_03', 'Head_Block_A_03', 'Other_Block_A_03', 'Other_Block_A_03', 'Arms_Block_A_03', 'Other_Block_A_03', 'Head_Block_A_03', 'Legs_Block_A_03', 'Legs_Block_A_03', 'Arms_Block_A_03', 'Other_Block_A_03', 'Arms_Block_A_03', 'Head_Block_A_03', 'Head_Block_A_03', 'Arms_Block_A_03', 'Other_Block_A_03', 'Arms_Block_A_03', 'Arms_Block_A_03', 'Head_Block_A_03', 'Legs_Block_A_03', 'Other_Block_A_03', 'Head_Block_A_03', 'Other_Block_A_03', 'Other_Block_A_03', 'Other_Block_A_03', 'Arms_Block_A_03', 'Arms_Block_A_03', 'Arms_Block_A_03', 'Head_Block_A_03']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI21ÜR22,A,HB,2024-07-11_10h15.26.699,Balance_and_VR_A,2024.1.5,None,2024-07-11 10h15.51.569223 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2827.7429039999843,0.002526199910789728,2827.758455300005,2862.570016999962,[-0.19444444444444445],[-0.15462962962962962],[1],[0],[0],[34.825485799927264],,,,,,,,,,,,,,,,,,,,,,,,,SI21ÜR22,A,HB,2024-07-11_10h15.26.699,Balance_and_VR_A,2024.1.5,None,2024-07-11 10h15.51.569223 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862.570530400146,0.00019789999350905418,2862.6282907000277,2862.6282907000277,2862.6282907000277,2862.6282907000277,3072.576124700019,"[-0.19444444444444445, 0.2611111111111111, 0.21481481481481482, 0.30277777777777776, -0.25, 0.25555555555555554, -0.35833333333333334, 0.3814814814814815, -0.29074074074074074, 0.2851851851851852, 0.25092592592592594, -0.31851851851851853, 0.2953703703703704, -0.25, 0.26666666666666666, -0.2861111111111111, 0.2740740740740741, 0.2796296296296296, 0.16574074074074074, 0.2564814814814815, 0.10555555555555556, 0.1111111111111111, 0.14074074074074075, 0.14074074074074075, 0.2740740740740741, 0.2740740740740741, 0.29259259259259257, -0.3388888888888889, 0.28703703703703703, -0.325, 0.21388888888888888, 0.29444444444444445, 0.16203703703703703]","[-0.15462962962962962, 0.23055555555555557, 0.28055555555555556, -0.175, 0.2064814814814815, -0.2675925925925926, 0.1824074074074074, -0.21574074074074073, -0.2537037037037037, 0.25462962962962965, 0.1787037037037037, 0.1037037037037037, -0.2601851851851852, 0.19074074074074074, -0.24722222222222223, -0.14537037037037037, -0.20462962962962963, -0.15648148148148147, -0.18611111111111112, 0.24259259259259258, -0.15925925925925927, -0.22037037037037038, -0.22037037037037038, -0.22037037037037038, -0.23148148148148148, -0.23148148148148148, -0.19074074074074074, -0.11944444444444445, -0.18425925925925926, -0.2518518518518518, -0.2490740740740741, 0.17685185185185184, -0.19814814814814816]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0023576999083161354, 10.578116100048646, 31.58289030008018, 32.83239210001193, 34.4490515999496, 36.14937989995815, 44.76200659992173, 53.62627839995548, 55.49173970008269, 56.84228219999932, 68.1039054999128, 69.76994549995288, 70.87237080000341, 82.26644290005788, 83.26577949989587, 94.66279019997455, 98.44440419995226, 111.69497229997069, 119.55397709994577, 121.43764999997802, 128.41788109997287, 134.4316179000307, 151.49321969994344, 154.62557750009, 171.00648300000466, 172.81894999998622, 185.13186930003576, 186.94748390000314, 189.6162785999477, 192.66198790003546, 195.6948076998815, 200.57749999989755, 203.30857799993828]","['Legs_Block_A_04', 'Other_Block_A_04', 'Other_Block_A_04', 'Arms_Block_A_04', 'Head_Block_A_04', 'Arms_Block_A_04', 'Head_Block_A_04', 'Arms_Block_A_04', 'Legs_Block_A_04', 'Other_Block_A_04', 'Other_Block_A_04', 'Head_Block_A_04', 'Arms_Block_A_04', 'Head_Block_A_04', 'Arms_Block_A_04', 'Legs_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Other_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Legs_Block_A_04', 'Arms_Block_A_04', 'Legs_Block_A_04', 'Arms_Block_A_04', 'Other_Block_A_04', 'Arms_Block_A_04']",,,,,,,,,,,SI21ÜR22,A,HB,2024-07-11_10h15.26.699,Balance_and_VR_A,2024.1.5,None,2024-07-11 10h15.51.569223 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072.5771457999945,3072.5925881001167,0.0066865000408142805,3182.725044599967,[0.046296296296296294],[-0.3814814814814815],[1],[0],[0],[110.14702049992047],SI21ÜR22,A,HB,2024-07-11_10h15.26.699,Balance_and_VR_A,2024.1.5,None,2024-07-11 10h15.51.569223 +0200,
