source_file,source_path,ID,Block,Condition,trial,clicked_name_column,time_column,internal_column_block,block_header_matches_filename,raw_clicked_names,raw_times,raw_name_count,raw_timestamp_count,first_timestamp,early_artifact_found,removed_movement,adjustment_rule,adjusted_name_count,adjusted_timestamp_count,unmatched_timestamps,names_without_timestamps,raw_arm,raw_head,raw_leg,raw_other,arm,head,leg,other,total,extraction_valid,audit_status,audit_issue
AN11ST11_B_LB.csv,data/s_files/psychopy/AN11ST11_B_LB.csv,AN11ST11,B,LB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,['Legs_Block_B_02'],[0.0004735998809337616],1,1,4.7359988093376e-4,TRUE,leg,removed early timestamp and paired first movement,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,OK,
AN11ST11_B_LB.csv,data/s_files/psychopy/AN11ST11_B_LB.csv,AN11ST11,B,LB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,['Legs_Block_B_03'],[0.0005683000199496746],1,1,5.6830001994967e-4,TRUE,leg,removed early timestamp and paired first movement,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,OK,
AN11ST11_B_LB.csv,data/s_files/psychopy/AN11ST11_B_LB.csv,AN11ST11,B,LB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,['Legs_Block_B_04'],[0.0005553001537919044],1,1,5.553001537919e-4,TRUE,leg,removed early timestamp and paired first movement,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,OK,
AN15AV09_A_LB.csv,data/s_files/psychopy/AN15AV09_A_LB.csv,AN15AV09,A,LB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,"['Other_Block_A_01', 'Arms_Block_A_01']","[0.0006441001314669847, 202.06623540003784]",2,2,6.4410013146698e-4,TRUE,other,removed early timestamp and paired first movement,1,1,0,0,1,0,0,1,1,0,0,0,1,TRUE,OK,
AN15AV09_A_LB.csv,data/s_files/psychopy/AN15AV09_A_LB.csv,AN15AV09,A,LB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,"['Arms_Block_A_02', 'Arms_Block_A_02']","[0.0005594000685960054, 42.86689170007594, 44.38298549992032, 136.75250889989547]",2,4,5.59400068596e-4,TRUE,NA,removed early timestamp; retained all movement names,2,3,1,0,2,0,0,0,2,0,0,0,2,TRUE,WARNING,1 timestamp(s) cannot be matched to clicked_name
AN15AV09_A_LB.csv,data/s_files/psychopy/AN15AV09_A_LB.csv,AN15AV09,A,LB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,"['Arms_Block_A_03', 'Arms_Block_A_03', 'Arms_Block_A_03']","[0.0005224000196903944, 17.661262000212446, 39.65261039999314]",3,3,5.2240001969039e-4,TRUE,arm,removed early timestamp and paired first movement,2,2,0,0,3,0,0,0,2,0,0,0,2,TRUE,OK,
AN15AV09_A_LB.csv,data/s_files/psychopy/AN15AV09_A_LB.csv,AN15AV09,A,LB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,"['Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04']","[0.000598300015553832, 32.85528460005298, 200.08209599996917]",3,3,5.9830001555383e-4,TRUE,arm,removed early timestamp and paired first movement,2,2,0,0,3,0,0,0,2,0,0,0,2,TRUE,OK,
AN15AV09_B_HB.csv,data/s_files/psychopy/AN15AV09_B_HB.csv,AN15AV09,B,HB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,"['Arms_Block_B_01', 'Other_Block_B_01', 'Arms_Block_B_01', 'Arms_Block_B_01']","[0.0005727999377995729, 131.25587980006821, 137.78599509992637, 191.95122579997405]",4,4,5.7279993779957e-4,TRUE,arm,removed early timestamp and paired first movement,3,3,0,0,3,0,0,1,2,0,0,1,3,TRUE,OK,
AN15AV09_B_HB.csv,data/s_files/psychopy/AN15AV09_B_HB.csv,AN15AV09,B,HB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,"['Arms_Block_B_02', 'Legs_Block_B_02', 'Arms_Block_B_02', 'Arms_Block_B_02', 'Arms_Block_B_02']","[0.00047530001029372215, 34.454691000049934, 48.983106600120664, 145.75207000016235, 174.8907131999731]",5,5,4.7530001029372e-4,TRUE,arm,removed early timestamp and paired first movement,4,4,0,0,4,0,1,0,3,0,1,0,4,TRUE,OK,
AN15AV09_B_HB.csv,data/s_files/psychopy/AN15AV09_B_HB.csv,AN15AV09,B,HB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,"['Legs_Block_B_03', 'Arms_Block_B_03', 'Other_Block_B_03', 'Arms_Block_B_03', 'Arms_Block_B_03', 'Arms_Block_B_03']","[0.00045039993710815907, 39.80441859993152, 47.350306699983776, 56.96396470000036, 132.3051667001564, 165.07733040000312]",6,6,4.5039993710815e-4,TRUE,leg,removed early timestamp and paired first movement,5,5,0,0,4,0,1,1,4,0,0,1,5,TRUE,OK,
AN15AV09_B_HB.csv,data/s_files/psychopy/AN15AV09_B_HB.csv,AN15AV09,B,HB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,"['Arms_Block_B_04', 'Arms_Block_B_04', 'Arms_Block_B_04', 'Head_Block_B_04', 'Arms_Block_B_04', 'Arms_Block_B_04', 'Arms_Block_B_04', 'Legs_Block_B_04']","[0.0005016999784857035, 5.464479400077835, 10.412904900033027, 33.88845460000448, 52.84867039998062, 115.1938908000011, 177.12349540018477, 203.6645914001856]",8,8,5.016999784857e-4,TRUE,arm,removed early timestamp and paired first movement,7,7,0,0,6,1,1,0,5,1,1,0,7,TRUE,OK,
AN23BE15_A_HB.csv,data/s_files/psychopy/AN23BE15_A_HB.csv,AN23BE15,A,HB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,"['Head_Block_A_01', 'Other_Block_A_01']","[0.0044995000353083014, 94.81926410004962]",2,2,0.0044995000353083,TRUE,head,removed early timestamp and paired first movement,1,1,0,0,0,1,0,1,0,0,0,1,1,TRUE,OK,
AN23BE15_A_HB.csv,data/s_files/psychopy/AN23BE15_A_HB.csv,AN23BE15,A,HB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,"['Other_Block_A_02', 'Other_Block_A_02', 'Other_Block_A_02', 'Arms_Block_A_02', 'Arms_Block_A_02', 'Legs_Block_A_02']","[0.0021952000679448247, 56.15880360000301, 108.78165060002357, 155.86514390003867, 192.72232220007572, 193.60160729999188]",6,6,0.00219520006794482,TRUE,other,removed early timestamp and paired first movement,5,5,0,0,2,0,1,3,2,0,1,2,5,TRUE,OK,
AN23BE15_A_HB.csv,data/s_files/psychopy/AN23BE15_A_HB.csv,AN23BE15,A,HB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,"['Arms_Block_A_03', 'Arms_Block_A_03', 'Other_Block_A_03', 'Head_Block_A_03']","[0.0017797000473365188, 63.6111659000162, 86.00253309996333, 94.99741650000215]",4,4,0.00177970004733651,TRUE,arm,removed early timestamp and paired first movement,3,3,0,0,2,1,0,1,1,1,0,1,3,TRUE,OK,
AN23BE15_A_HB.csv,data/s_files/psychopy/AN23BE15_A_HB.csv,AN23BE15,A,HB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,"['Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Other_Block_A_04', 'Head_Block_A_04', 'Other_Block_A_04', 'Head_Block_A_04']","[0.0013092000735923648, 21.397541800048202, 47.55137870006729, 58.45287850010209, 97.6039353000233, 168.90880420000758, 175.8569272001041]",7,7,0.00130920007359236,TRUE,arm,removed early timestamp and paired first movement,6,6,0,0,3,2,0,2,2,2,0,2,6,TRUE,OK,
AN23BE15_B_LB.csv,data/s_files/psychopy/AN23BE15_B_LB.csv,AN23BE15,B,LB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,"['Head_Block_B_01', 'Other_Block_B_01', 'Arms_Block_B_01']","[0.004294299986213446, 69.88556419999804, 123.64243429992348]",3,3,0.00429429998621344,TRUE,head,removed early timestamp and paired first movement,2,2,0,0,1,1,0,1,1,0,0,1,2,TRUE,OK,
AN23BE15_B_LB.csv,data/s_files/psychopy/AN23BE15_B_LB.csv,AN23BE15,B,LB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,"['Other_Block_B_02', 'Head_Block_B_02', 'Other_Block_B_02', 'Arms_Block_B_02', 'Head_Block_B_02', 'Arms_Block_B_02']","[0.002706300001591444, 38.5318121999735, 89.69922089995816, 96.19040720001794, 107.85011040000245, 114.47153179999441]",6,6,0.00270630000159144,TRUE,other,removed early timestamp and paired first movement,5,5,0,0,2,2,0,2,2,2,0,1,5,TRUE,OK,
AN23BE15_B_LB.csv,data/s_files/psychopy/AN23BE15_B_LB.csv,AN23BE15,B,LB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,"['Head_Block_B_03', 'Other_Block_B_03', 'Other_Block_B_03', 'Arms_Block_B_03', 'Other_Block_B_03', 'Arms_Block_B_03']","[0.0018912999657914042, 59.500573799945414, 119.58895020000637, 169.13822369999252, 171.70665760000702, 192.89916039991658]",6,6,0.0018912999657914,TRUE,head,removed early timestamp and paired first movement,5,5,0,0,2,1,0,3,2,0,0,3,5,TRUE,OK,
AN23BE15_B_LB.csv,data/s_files/psychopy/AN23BE15_B_LB.csv,AN23BE15,B,LB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,"['Head_Block_B_04', 'Legs_Block_B_04', 'Other_Block_B_04', 'Other_Block_B_04', 'Head_Block_B_04', 'Legs_Block_B_04']","[0.003970600082539022, 109.1471170000732, 113.11680469999555, 130.8104923000792, 136.9891361000482, 168.834789799992]",6,6,0.00397060008253902,TRUE,head,removed early timestamp and paired first movement,5,5,0,0,0,2,2,2,0,1,2,2,5,TRUE,OK,
AN29RA22_A_LB.csv,data/s_files/psychopy/AN29RA22_A_LB.csv,AN29RA22,A,LB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,['Legs_Block_A_01'],[0.009816200006753206],1,1,0.0098162000067532,TRUE,leg,removed early timestamp and paired first movement,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,OK,
AN29RA22_A_LB.csv,data/s_files/psychopy/AN29RA22_A_LB.csv,AN29RA22,A,LB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,"['Head_Block_A_02', 'Arms_Block_A_02', 'Other_Block_A_02']","[0.0006480000447481871, 67.35983290011063, 183.20492219994776]",3,3,6.4800004474818e-4,TRUE,head,removed early timestamp and paired first movement,2,2,0,0,1,1,0,1,1,0,0,1,2,TRUE,OK,
AN29RA22_A_LB.csv,data/s_files/psychopy/AN29RA22_A_LB.csv,AN29RA22,A,LB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,"['Other_Block_A_03', 'Other_Block_A_03', 'Other_Block_A_03', 'Head_Block_A_03']","[0.0013832999393343925, 60.43865650007501, 86.87076409999281, 155.17977560008876]",4,4,0.00138329993933439,TRUE,other,removed early timestamp and paired first movement,3,3,0,0,0,1,0,3,0,1,0,2,3,TRUE,OK,
AN29RA22_A_LB.csv,data/s_files/psychopy/AN29RA22_A_LB.csv,AN29RA22,A,LB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,"['Head_Block_A_04', 'Other_Block_A_04', 'Legs_Block_A_04', 'Other_Block_A_04', 'Other_Block_A_04', 'Other_Block_A_04', 'Head_Block_A_04']","[0.005873500136658549, 14.163591000018641, 70.2615990000777, 111.6460333999712, 135.62079040007666, 156.63487530010752, 158.9632963000331]",7,7,0.00587350013665854,TRUE,head,removed early timestamp and paired first movement,6,6,0,0,0,2,1,4,0,1,1,4,6,TRUE,OK,
AN29RA22_B_HB.csv,data/s_files/psychopy/AN29RA22_B_HB.csv,AN29RA22,B,HB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,"['Legs_Block_B_01', 'Other_Block_B_01', 'Head_Block_B_01', 'Arms_Block_B_01', 'Legs_Block_B_01', 'Head_Block_B_01']","[0.0006430998910218477, 87.53675709990785, 158.31418989994563, 159.83080209977925, 169.97548779984936, 176.3733096998185]",6,6,6.4309989102184e-4,TRUE,leg,removed early timestamp and paired first movement,5,5,0,0,1,2,2,1,1,2,1,1,5,TRUE,OK,
AN29RA22_B_HB.csv,data/s_files/psychopy/AN29RA22_B_HB.csv,AN29RA22,B,HB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,"['Legs_Block_B_02', 'Head_Block_B_02', 'Other_Block_B_02', 'Head_Block_B_02', 'Legs_Block_B_02']","[0.0005326000973582268, 40.10124900005758, 135.1192467000801, 136.63615719997324, 198.08365550008602]",5,5,0.00053260009735822005,TRUE,leg,removed early timestamp and paired first movement,4,4,0,0,0,2,2,1,0,2,1,1,4,TRUE,OK,
AN29RA22_B_HB.csv,data/s_files/psychopy/AN29RA22_B_HB.csv,AN29RA22,B,HB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,"['Legs_Block_B_03', 'Head_Block_B_03', 'Head_Block_B_03', 'Legs_Block_B_03', 'Head_Block_B_03', 'Other_Block_B_03', 'Head_Block_B_03']","[0.0005626999773085117, 44.85176540003158, 122.39189309999347, 179.33936530002393, 184.08807669999078, 189.6360454999376, 194.11759730009362]",7,7,5.6269997730851e-4,TRUE,leg,removed early timestamp and paired first movement,6,6,0,0,0,4,2,1,0,4,1,1,6,TRUE,OK,
AN29RA22_B_HB.csv,data/s_files/psychopy/AN29RA22_B_HB.csv,AN29RA22,B,HB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,"['Head_Block_B_04', 'Head_Block_B_04', 'Other_Block_B_04', 'Arms_Block_B_04', 'Head_Block_B_04', 'Other_Block_B_04', 'Head_Block_B_04', 'Legs_Block_B_04', 'Head_Block_B_04', 'Other_Block_B_04', 'Legs_Block_B_04', 'Head_Block_B_04', 'Other_Block_B_04', 'Arms_Block_B_04']","[0.0005397000350058079, 49.99804050009698, 52.21418140013702, 57.04625400016084, 59.01183670014143, 83.88918399997056, 89.02105880016461, 98.74866369995289, 104.84627610002644, 113.39331760001369, 141.43475380004384, 165.0427815001458, 175.43930990016088, 181.3879635001067]",14,14,5.397000350058e-4,TRUE,head,removed early timestamp and paired first movement,13,13,0,0,2,6,2,4,2,5,2,4,13,TRUE,OK,
BE06LL24_A_HB.csv,data/s_files/psychopy/BE06LL24_A_HB.csv,BE06LL24,A,HB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,['Head_Block_A_01'],[0.000556000042706728],1,1,5.5600004270672e-4,TRUE,head,removed early timestamp and paired first movement,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,OK,
BE06LL24_A_HB.csv,data/s_files/psychopy/BE06LL24_A_HB.csv,BE06LL24,A,HB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,[],[0.0005787999834865332],0,1,5.7879998348653e-4,TRUE,NA,removed early timestamp; retained all movement names,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,OK,
BE06LL24_A_HB.csv,data/s_files/psychopy/BE06LL24_A_HB.csv,BE06LL24,A,HB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,"['Head_Block_A_03', 'Arms_Block_A_03']","[0.0005789999850094318, 64.1280717998743]",2,2,5.7899998500943e-4,TRUE,head,removed early timestamp and paired first movement,1,1,0,0,1,1,0,0,1,0,0,0,1,TRUE,OK,
BE06LL24_A_HB.csv,data/s_files/psychopy/BE06LL24_A_HB.csv,BE06LL24,A,HB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,['Other_Block_A_04'],"[0.0005817001219838858, 187.01982710021548]",1,2,5.8170012198388e-4,TRUE,NA,removed early timestamp; retained all movement names,1,1,0,0,0,0,0,1,0,0,0,1,1,TRUE,OK,
BE06LL24_B_LB.csv,data/s_files/psychopy/BE06LL24_B_LB.csv,BE06LL24,B,LB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,"['Head_Block_B_01', 'Arms_Block_B_01']","[0.0006804000586271286, 55.913989699911326]",2,2,6.8040005862712e-4,TRUE,head,removed early timestamp and paired first movement,1,1,0,0,1,1,0,0,1,0,0,0,1,TRUE,OK,
BE06LL24_B_LB.csv,data/s_files/psychopy/BE06LL24_B_LB.csv,BE06LL24,B,LB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,"['Head_Block_B_02', 'Head_Block_B_02']","[0.000552099896594882, 157.91388070001267]",2,2,5.5209989659488e-4,TRUE,head,removed early timestamp and paired first movement,1,1,0,0,0,2,0,0,0,1,0,0,1,TRUE,OK,
BE06LL24_B_LB.csv,data/s_files/psychopy/BE06LL24_B_LB.csv,BE06LL24,B,LB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,[],[0.0005679999012500048],0,1,5.6799990125e-4,TRUE,NA,removed early timestamp; retained all movement names,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,OK,
BE06LL24_B_LB.csv,data/s_files/psychopy/BE06LL24_B_LB.csv,BE06LL24,B,LB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,['Head_Block_B_04'],[0.0005544000305235386],1,1,5.5440003052353e-4,TRUE,head,removed early timestamp and paired first movement,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,OK,
BG22OE24_A_LB.csv,data/s_files/psychopy/BG22OE24_A_LB.csv,BG22OE24,A,LB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,"['Head_Block_A_01', 'Other_Block_A_01', 'Other_Block_A_01', 'Other_Block_A_01', 'Head_Block_A_01']","[0.0006898000001456239, 54.96398219999992, 123.84085270000014, 151.78105189999997, 199.71508250000034]",5,5,6.8980000014562e-4,TRUE,head,removed early timestamp and paired first movement,4,4,0,0,0,2,0,3,0,1,0,3,4,TRUE,OK,
BG22OE24_A_LB.csv,data/s_files/psychopy/BG22OE24_A_LB.csv,BG22OE24,A,LB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,['Other_Block_A_02'],"[0.0005041999997956736, 44.15179489999991]",1,2,5.0419999979567e-4,TRUE,NA,removed early timestamp; retained all movement names,1,1,0,0,0,0,0,1,0,0,0,1,1,TRUE,OK,
BG22OE24_A_LB.csv,data/s_files/psychopy/BG22OE24_A_LB.csv,BG22OE24,A,LB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,"['Other_Block_A_03', 'Head_Block_A_03']","[0.0005162999996173312, 102.18299049999996, 201.55002449999984]",2,3,5.1629999961733e-4,TRUE,NA,removed early timestamp; retained all movement names,2,2,0,0,0,1,0,1,0,1,0,1,2,TRUE,OK,
BG22OE24_A_LB.csv,data/s_files/psychopy/BG22OE24_A_LB.csv,BG22OE24,A,LB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,['Other_Block_A_04'],"[0.0004860000003645837, 95.96892530000014]",1,2,4.8600000036458e-4,TRUE,NA,removed early timestamp; retained all movement names,1,1,0,0,0,0,0,1,0,0,0,1,1,TRUE,OK,
BG22OE24_B_HB.csv,data/s_files/psychopy/BG22OE24_B_HB.csv,BG22OE24,B,HB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,"['Head_Block_B_01', 'Other_Block_B_01', 'Legs_Block_B_01', 'Other_Block_B_01']","[0.0006079999998291896, 57.348992199999884, 177.25632240000004, 205.33006850000038]",4,4,6.0799999982918e-4,TRUE,head,removed early timestamp and paired first movement,3,3,0,0,0,1,1,2,0,0,1,2,3,TRUE,OK,
BG22OE24_B_HB.csv,data/s_files/psychopy/BG22OE24_B_HB.csv,BG22OE24,B,HB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,"['Other_Block_B_02', 'Other_Block_B_02', 'Other_Block_B_02']","[0.000520900000083202, 10.763607099999717, 78.20653260000017, 79.40611090000039]",3,4,5.209000000832e-4,TRUE,NA,removed early timestamp; retained all movement names,3,3,0,0,0,0,0,3,0,0,0,3,3,TRUE,OK,
BG22OE24_B_HB.csv,data/s_files/psychopy/BG22OE24_B_HB.csv,BG22OE24,B,HB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,['Other_Block_B_03'],[0.0005658000000039465],1,1,5.6580000000394e-4,TRUE,other,removed early timestamp and paired first movement,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,OK,
BG22OE24_B_HB.csv,data/s_files/psychopy/BG22OE24_B_HB.csv,BG22OE24,B,HB,04,Klicks_Block_B_04.clicked_name,Klicks_Block_B_04.time,B,TRUE,[],[0.0007020000002739835],0,1,7.0200000027398e-4,TRUE,NA,removed early timestamp; retained all movement names,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,OK,
BI20OE24_A_LB.csv,data/s_files/psychopy/BI20OE24_A_LB.csv,BI20OE24,A,LB,01,Klicks_Block_A_01.clicked_name,Klicks_Block_A_01.time,A,TRUE,"['Head_Block_A_01', 'Legs_Block_A_01', 'Legs_Block_A_01', 'Other_Block_A_01', 'Head_Block_A_01', 'Legs_Block_A_01', 'Legs_Block_A_01', 'Legs_Block_A_01', 'Arms_Block_A_01', 'Other_Block_A_01', 'Arms_Block_A_01', 'Arms_Block_A_01', 'Other_Block_A_01', 'Other_Block_A_01']","[0.0006132000125944614, 8.56475010002032, 9.296782999997959, 13.328625499969348, 15.894413799978793, 19.69386830017902, 21.143514099996537, 23.04285000008531, 27.87465939996764, 51.29904579999857, 64.39538260013796, 84.03873410006054, 97.91618759999983, 135.4051667000167]",14,14,6.1320001259446e-4,TRUE,head,removed early timestamp and paired first movement,13,13,0,0,3,2,5,4,3,1,5,4,13,TRUE,OK,
BI20OE24_A_LB.csv,data/s_files/psychopy/BI20OE24_A_LB.csv,BI20OE24,A,LB,02,Klicks_Block_A_02.clicked_name,Klicks_Block_A_02.time,A,TRUE,"['Other_Block_A_02', 'Arms_Block_A_02', 'Other_Block_A_02', 'Head_Block_A_02', 'Arms_Block_A_02', 'Arms_Block_A_02', 'Arms_Block_A_02', 'Other_Block_A_02', 'Legs_Block_A_02']","[0.0005228000227361917, 47.91776950005442, 53.31522059999406, 57.29739090008661, 84.00550920004025, 93.88475789991207, 97.31805490003899, 107.59664670005441, 208.44776739994995]",9,9,5.2280002273619e-4,TRUE,other,removed early timestamp and paired first movement,8,8,0,0,4,1,1,3,4,1,1,2,8,TRUE,OK,
BI20OE24_A_LB.csv,data/s_files/psychopy/BI20OE24_A_LB.csv,BI20OE24,A,LB,03,Klicks_Block_A_03.clicked_name,Klicks_Block_A_03.time,A,TRUE,"['Legs_Block_A_03', 'Head_Block_A_03', 'Other_Block_A_03', 'Arms_Block_A_03', 'Head_Block_A_03', 'Arms_Block_A_03', 'Head_Block_A_03', 'Other_Block_A_03', 'Other_Block_A_03', 'Arms_Block_A_03']","[0.0005797999911010265, 28.37435820000246, 67.99337500007823, 75.05748800002038, 98.48278640001081, 105.5637696001213, 107.02984829992056, 108.92968850000761, 117.14308409998193, 157.46313569997437]",10,10,5.7979999110102e-4,TRUE,leg,removed early timestamp and paired first movement,9,9,0,0,3,3,1,3,3,3,0,3,9,TRUE,OK,
BI20OE24_A_LB.csv,data/s_files/psychopy/BI20OE24_A_LB.csv,BI20OE24,A,LB,04,Klicks_Block_A_04.clicked_name,Klicks_Block_A_04.time,A,TRUE,"['Head_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Legs_Block_A_04', 'Other_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Head_Block_A_04', 'Legs_Block_A_04', 'Arms_Block_A_04', 'Other_Block_A_04', 'Head_Block_A_04', 'Arms_Block_A_04', 'Arms_Block_A_04', 'Other_Block_A_04', 'Other_Block_A_04', 'Arms_Block_A_04']","[0.00049769994802773, 38.470329199917614, 73.15820070006885, 78.37289620004594, 83.80511149996892, 94.28572949999943, 97.81711810012348, 102.86473349994048, 106.96306560002267, 112.57888030004688, 115.82661790004931, 119.64233980001882, 130.88819850003347, 137.88586200005375, 144.35024149995297, 145.01791570009664, 172.0414024000056, 172.50758720003068, 184.20447569992393, 202.18105560005642, 204.13068330008537]",21,21,4.9769994802773e-4,TRUE,head,removed early timestamp and paired first movement,20,20,0,0,12,3,2,4,12,2,2,4,20,TRUE,OK,
BI20OE24_B_HB.csv,data/s_files/psychopy/BI20OE24_B_HB.csv,BI20OE24,B,HB,01,Klicks_Block_B_01.clicked_name,Klicks_Block_B_01.time,B,TRUE,"['Head_Block_B_01', 'Head_Block_B_01', 'Arms_Block_B_01', 'Head_Block_B_01', 'Other_Block_B_01', 'Arms_Block_B_01', 'Arms_Block_B_01', 'Arms_Block_B_01', 'Arms_Block_B_01', 'Other_Block_B_01']","[0.0007974999025464058, 11.812069099862128, 17.62655199994333, 60.512380899861455, 75.5573300998658, 92.88494209991768, 120.49209089996293, 124.49201689986512, 166.57727829995565, 181.30473039997742]",10,10,7.974999025464e-4,TRUE,head,removed early timestamp and paired first movement,9,9,0,0,5,3,0,2,5,2,0,2,9,TRUE,OK,
BI20OE24_B_HB.csv,data/s_files/psychopy/BI20OE24_B_HB.csv,BI20OE24,B,HB,02,Klicks_Block_B_02.clicked_name,Klicks_Block_B_02.time,B,TRUE,"['Other_Block_B_02', 'Arms_Block_B_02', 'Other_Block_B_02', 'Arms_Block_B_02', 'Arms_Block_B_02', 'Arms_Block_B_02', 'Arms_Block_B_02', 'Legs_Block_B_02']","[0.0005657000001519918, 35.23561319988221, 39.30232109990902, 76.02285619988106, 87.5520572999958, 128.68751999991946, 133.8688031998463, 188.90035629994236]",8,8,5.6570000015199e-4,TRUE,other,removed early timestamp and paired first movement,7,7,0,0,5,0,1,2,5,0,1,1,7,TRUE,OK,
BI20OE24_B_HB.csv,data/s_files/psychopy/BI20OE24_B_HB.csv,BI20OE24,B,HB,03,Klicks_Block_B_03.clicked_name,Klicks_Block_B_03.time,B,TRUE,"['Other_Block_B_03', 'Arms_Block_B_03', 'Legs_Block_B_03', 'Head_Block_B_03', 'Arms_Block_B_03', 'Head_Block_B_03', 'Other_Block_B_03', 'Other_Block_B_03', 'Arms_Block_B_03', 'Legs_Block_B_03', 'Arms_Block_B_03', 'Other_Block_B_03', 'Arms_Block_B_03', 'Other_Block_B_03', 'Head_Block_B_03', 'Legs_Block_B_03']","[0.0005137999542057514, 22.191948299994692, 29.423296299995854, 31.039674799889326, 54.54855119995773, 79.88916309992783, 93.13482859986834, 94.66762640001252, 120.97534059989266, 122.77467409987003, 142.90133669995703, 152.94915080000646, 158.5622805999592, 189.5521388000343, 190.36880739987828, 198.49896729993634]",16,16,5.1379995420575e-4,TRUE,other,removed early timestamp and paired first movement,15,15,0,0,5,3,3,5,5,3,3,4,15,TRUE,OK,
